"GENEID","gene_1","log2FC_control_vs_FA","padj_control_vs_FA","gene_2","log2FC_control_vs_FA_edited","padj_control_vs_FA_edited","gene","dist_diag","significant"
"ENSG00000270277","ENSG00000270277",-1.68940974395339,0.851844088056027,"ENSG00000270277",-2.86650768531882,0.591354913156074,"ENSG00000270277",0.832333936460223,FALSE
"ENSG00000278662","GOLGA6L10",-0.874157682446106,0.851844088056027,"GOLGA6L10",-1.11327271767151,0.731868344737163,"GOLGA6L10",0.169079862891541,FALSE
"ENSG00000285444","ENSG00000285444",0.57055110349851,0.851844088056027,"ENSG00000285444",0.192967207581981,0.999991169262577,"ENSG00000285444",0.266992133269413,FALSE
"ENSG00000291078","ENSG00000291078",-0.66493371909159,0.851844088056027,"ENSG00000291078",-0.193066238218967,0.999991169262577,"ENSG00000291078",0.333660695546445,FALSE
"ENSG00000291142","ENSG00000291142",-2.58596564105182,0.851844088056027,"ENSG00000291142",-4.44047850364409,0.563079712893553,"ENSG00000291142",1.31133862093667,FALSE
"ENSG00000111144","LTA4H",0.203633550936848,0.851966524885084,"LTA4H",0.103522287609026,0.999991169262577,"LTA4H",0.0707893531722548,FALSE
"ENSG00000132792","CTNNBL1",-0.239005820108059,0.851966524885084,"CTNNBL1",-0.188508100584541,0.999991169262577,"CTNNBL1",0.0357072799095359,FALSE
"ENSG00000164548","TRA2A",0.217976207141167,0.851966524885084,"TRA2A",0.00897980298908098,0.999991169262577,"TRA2A",0.147782774619544,FALSE
"ENSG00000291147","ENSG00000291147",1.19334831436972,0.851966524885084,"ENSG00000291147",0.976961954100923,0.999991169262577,"ENSG00000291147",0.153008262702341,FALSE
"ENSG00000076650","GPATCH1",-0.315981053711876,0.852012039984216,"GPATCH1",-0.0569775324746231,0.999991169262577,"GPATCH1",0.183143146218055,FALSE
"ENSG00000186283","TOR3A",-0.289792774569436,0.852738574609959,"TOR3A",-0.0796717584990198,0.999991169262577,"TOR3A",0.148577995333199,FALSE
"ENSG00000172531","PPP1CA",-0.203521643054387,0.852949665070625,"PPP1CA",-0.0802356422051276,0.999991169262577,"PPP1CA",0.0871763672258821,FALSE
"ENSG00000036530","CYP46A1",1.78190680745067,0.852967819851958,"CYP46A1",1.82597404771974,0.98896867922178,"CYP46A1",0.0311602444224355,FALSE
"ENSG00000204963","PCDHA7",-0.915166472016851,0.852967819851958,"PCDHA7",-0.370510671537024,0.999991169262577,"PCDHA7",0.385129809931873,FALSE
"ENSG00000250616","YPEL3-DT",0.959571917219339,0.852967819851958,"YPEL3-DT",1.13913266827044,0.879470670254869,"YPEL3-DT",0.126968624703182,FALSE
"ENSG00000164406","LEAP2",1.58444815615274,0.853434838661007,"LEAP2",1.04945861459584,0.999991169262577,"LEAP2",0.378294732698765,FALSE
"ENSG00000168538","TRAPPC11",0.266381812672189,0.853434838661007,"TRAPPC11",0.154939209508046,0.999991169262577,"TRAPPC11",0.0788018204104475,FALSE
"ENSG00000010270","STARD3NL",-0.269054604653894,0.853740570097376,"STARD3NL",-0.129366625773323,0.999991169262577,"STARD3NL",0.0987743171166951,FALSE
"ENSG00000102780","DGKH",-0.384761584245171,0.853740570097376,"DGKH",0.554955289889981,0.785285641942453,"DGKH",0.664480174096391,FALSE
"ENSG00000131943","C19orf12",-0.354116410749928,0.853740570097376,"C19orf12",-0.124673598087451,0.999991169262577,"C19orf12",0.162240568728153,FALSE
"ENSG00000165417","GTF2A1",0.229981782725093,0.853740570097376,"GTF2A1",-0.21898357157665,0.953374641113931,"GTF2A1",0.317466446544584,FALSE
"ENSG00000141002","TCF25",-0.272177921059868,0.854002646139492,"TCF25",-0.346513452709982,0.805177367121398,"TCF25",0.0525631585129029,FALSE
"ENSG00000147813","NAPRT",-0.380321474202105,0.854002646139492,"NAPRT",-0.227962816988433,0.999991169262577,"NAPRT",0.107733839688264,FALSE
"ENSG00000110931","CAMKK2",0.221141671758537,0.854125179989223,"CAMKK2",0.0877960733096173,0.999991169262577,"CAMKK2",0.0942895769046094,FALSE
"ENSG00000142319","SLC6A3",-1.29212828175885,0.854125179989223,"SLC6A3",-0.719224795630306,0.999991169262577,"SLC6A3",0.405103940006904,FALSE
"ENSG00000214300","SPDYE3",1.24584842844864,0.854125179989223,"SPDYE3",-1.43604468043593,0.999991169262577,"SPDYE3",1.89638480370975,FALSE
"ENSG00000239672","NME1",-0.216075787843536,0.854125179989223,"NME1",-0.255714079366234,0.818978448791897,"NME1",0.0280285047303491,FALSE
"ENSG00000099949","LZTR1",0.256287242042733,0.85417377841401,"LZTR1",0.0606754093755476,0.999991169262577,"LZTR1",0.138318453359295,FALSE
"ENSG00000204311","PJVK",0.755125935614094,0.85417377841401,"PJVK",0.425614924986215,0.999991169262577,"PJVK",0.232999470090606,FALSE
"ENSG00000140829","DHX38",-0.21234793506672,0.854227806500005,"DHX38",0.164686782948192,0.999991169262577,"DHX38",0.266603805851102,FALSE
"ENSG00000008226","DLEC1",-1.22982300358695,0.854416686577832,"DLEC1",-0.0342406232500855,0.999991169262577,"DLEC1",0.845404408603351,FALSE
"ENSG00000126216","TUBGCP3",-0.236154824406083,0.854416686577832,"TUBGCP3",-0.379382016706474,0.697467512563073,"TUBGCP3",0.101276918925916,FALSE
"ENSG00000137806","NDUFAF1",-0.390857817611703,0.854416686577832,"NDUFAF1",-0.279424838341854,0.999991169262577,"NDUFAF1",0.0787950152895304,FALSE
"ENSG00000165704","HPRT1",-0.23485939306851,0.854416686577832,"HPRT1",-0.316388303968517,0.805177367121398,"HPRT1",0.0576496457601489,FALSE
"ENSG00000281332","LINC00997",0.905398685342834,0.854416686577832,"LINC00997",0.77734494273303,0.999991169262577,"LINC00997",0.0905476697557086,FALSE
"ENSG00000289056","ENSG00000289056",1.52588833316782,0.854416686577832,"ENSG00000289056",1.79753120983006,0.797366494015011,"ENSG00000289056",0.192080520148885,FALSE
"ENSG00000289444","ENSG00000289444",-1.4162320197984,0.854416686577832,"ENSG00000289444",-0.434703930999926,0.999991169262577,"ENSG00000289444",0.694045167514471,FALSE
"ENSG00000008516","MMP25",0.228352780030148,0.854424822336377,"MMP25",0.158602395230668,0.999991169262577,"MMP25",0.049320970082083,FALSE
"ENSG00000112029","FBXO5",-0.201867965771239,0.854424822336377,"FBXO5",-0.022079913354292,0.999991169262577,"FBXO5",0.127129351040346,FALSE
"ENSG00000139899","CBLN3",1.33797982254959,0.854424822336377,"CBLN3",1.74055840275108,0.744969304034322,"CBLN3",0.284666044020928,FALSE
"ENSG00000180596","H2BC4",-1.31493589742172,0.854424822336377,"H2BC4",-0.680293470501905,0.999991169262577,"H2BC4",0.448759963703692,FALSE
"ENSG00000273274","ZBTB8B",0.331736759843338,0.854424822336377,"ZBTB8B",0.683007583619599,0.335441382909455,"ZBTB8B",0.248385981525178,FALSE
"ENSG00000279348","ENSG00000279348",0.531126353700633,0.854424822336377,"ENSG00000279348",0.476375514878376,0.999991169262577,"ENSG00000279348",0.0387146894068691,FALSE
"ENSG00000283378","CNTNAP3C",1.19123767687606,0.854424822336377,"CNTNAP3C",0.698553710808787,0.999991169262577,"CNTNAP3C",0.348380173388051,FALSE
"ENSG00000074211","PPP2R2C",0.45809729610334,0.854607157667293,"PPP2R2C",-0.0123786477312534,0.999991169262577,"PPP2R2C",0.332676730270582,FALSE
"ENSG00000124459","ZNF45",-0.415772435305584,0.854607157667293,"ZNF45",-0.514683191757163,0.803598963309992,"ZNF45",0.0699404666192026,FALSE
"ENSG00000130775","THEMIS2",0.348672944702855,0.854607157667293,"THEMIS2",0.481218688035134,0.820881307829663,"THEMIS2",0.0937239939276661,FALSE
"ENSG00000186766","FOXI2",0.988907683083983,0.854607157667293,"FOXI2",1.35593037006245,0.826992492344359,"FOXI2",0.259524230811783,FALSE
"ENSG00000047410","TPR",0.226069918594302,0.854715706484589,"TPR",0.205870374541684,0.999991169262577,"TPR",0.0142832345764825,FALSE
"ENSG00000105325","FZR1",-0.309143520292109,0.854715706484589,"FZR1",-0.335861319622825,0.956704897646268,"FZR1",0.0188923370851306,FALSE
"ENSG00000131876","SNRPA1",-0.192544037604982,0.854715706484589,"SNRPA1",-0.160349346527409,0.999991169262577,"SNRPA1",0.0227650843791579,FALSE
"ENSG00000164096","ARLN",0.29992391930617,0.854715706484589,"ARLN",0.0382230620628765,0.999991169262577,"ARLN",0.185050450799066,FALSE
"ENSG00000196449","YRDC",-0.274329215068518,0.854715706484589,"YRDC",-0.226809001723257,0.999991169262577,"YRDC",0.0336018650998655,FALSE
"ENSG00000230552","ENSG00000230552",2.117394082513,0.854715706484589,"ENSG00000230552",-0.82116201679211,0.999991169262577,"ENSG00000230552",2.07787294471573,FALSE
"ENSG00000283041","ENSG00000283041",0.446480087633135,0.854715706484589,"ENSG00000283041",0.286374441079775,0.999991169262577,"ENSG00000283041",0.113211788384138,FALSE
"ENSG00000010671","BTK",2.19260068686406,0.855266446564622,"BTK",1.47699463460998,0.999991169262577,"BTK",0.506009892206993,FALSE
"ENSG00000055070","SZRD1",-0.196969913477358,0.855266446564622,"SZRD1",-0.0960124656498714,0.999991169262577,"SZRD1",0.0713876959701028,FALSE
"ENSG00000071794","HLTF",0.280728845548368,0.855266446564622,"HLTF",0.261634378311066,0.989077090012349,"HLTF",0.0135018272666405,FALSE
"ENSG00000085871","MGST2",-0.550529608726042,0.855266446564622,"MGST2",-0.458667551403028,0.999991169262577,"MGST2",0.0649562836668506,FALSE
"ENSG00000099194","SCD",-0.226759361757542,0.855266446564622,"SCD",-0.168186200114443,0.999991169262577,"SCD",0.0414174797933706,FALSE
"ENSG00000100288","CHKB",0.318566882343014,0.855266446564622,"CHKB",0.258113335664144,0.999991169262577,"CHKB",0.0427471128034069,FALSE
"ENSG00000100325","ASCC2",-0.293714958644239,0.855266446564622,"ASCC2",-0.108170641721574,0.999991169262577,"ASCC2",0.131199644706642,FALSE
"ENSG00000100580","TMED8",0.234179863446963,0.855266446564622,"TMED8",0.305072853677005,0.832086284103449,"TMED8",0.0501289141302545,FALSE
"ENSG00000101084","RAB5IF",-0.245257044733245,0.855266446564622,"RAB5IF",-0.0881583522773716,0.999991169262577,"RAB5IF",0.111085550751088,FALSE
"ENSG00000106415","GLCCI1",0.366263259128323,0.855266446564622,"GLCCI1",0.00498866001657736,0.999991169262577,"GLCCI1",0.255459718902367,FALSE
"ENSG00000106852","LHX6",0.905236664109832,0.855266446564622,"LHX6",0.435055835943474,0.999991169262577,"LHX6",0.332468051980338,FALSE
"ENSG00000109390","NDUFC1",-0.269180797783687,0.855266446564622,"NDUFC1",-0.285795954102974,0.988106343294433,"NDUFC1",0.0117486897038423,FALSE
"ENSG00000110195","FOLR1",-1.49309084140911,0.855266446564622,"FOLR1",-0.669677846220916,0.999991169262577,"FOLR1",0.582240912614697,FALSE
"ENSG00000113300","CNOT6",0.221263420168584,0.855266446564622,"CNOT6",0.184014360349775,0.999991169262577,"CNOT6",0.026339062790703,FALSE
"ENSG00000115073","ACTR1B",0.270854898477075,0.855266446564622,"ACTR1B",0.0942522386818851,0.999991169262577,"ACTR1B",0.12487693831676,FALSE
"ENSG00000122642","FKBP9",-0.430403436222373,0.855266446564622,"FKBP9",-0.154592309496068,0.999991169262577,"FKBP9",0.195027918034873,FALSE
"ENSG00000123815","COQ8B",-0.239737922424931,0.855266446564622,"COQ8B",0.000821595772152471,0.999991169262577,"COQ8B",0.170101266596126,FALSE
"ENSG00000124209","RAB22A",0.306973525786943,0.855266446564622,"RAB22A",0.222610639753871,0.999991169262577,"RAB22A",0.0596535687944532,FALSE
"ENSG00000126067","PSMB2",-0.204518111221357,0.855266446564622,"PSMB2",-0.217152108072709,0.930164341990474,"PSMB2",0.00893358484708039,FALSE
"ENSG00000128272","ATF4",-0.215529536339787,0.855266446564622,"ATF4",-0.0992880721129901,0.999991169262577,"ATF4",0.0821951276098215,FALSE
"ENSG00000129467","ADCY4",2.29127601672017,0.855266446564622,"ADCY4",1.84831648471693,0.999991169262577,"ADCY4",0.31321968887071,FALSE
"ENSG00000131043","AAR2",-0.250806058482858,0.855266446564622,"AAR2",-0.108900532753651,0.999991169262577,"AAR2",0.100342359530964,FALSE
"ENSG00000132254","ARFIP2",-0.273903690434828,0.855266446564622,"ARFIP2",-0.124502942788086,0.999991169262577,"ARFIP2",0.105642281775351,FALSE
"ENSG00000133424","LARGE1",0.246294227557027,0.855266446564622,"LARGE1",-0.0700534532606836,0.999991169262577,"LARGE1",0.22369159031884,FALSE
"ENSG00000134215","VAV3",0.425560257761032,0.855266446564622,"VAV3",-0.00324811316323174,0.999991169262577,"VAV3",0.303213306910103,FALSE
"ENSG00000134278","SPIRE1",-0.323222592526026,0.855266446564622,"SPIRE1",-0.347962115682506,0.999991169262577,"SPIRE1",0.0174934845872686,FALSE
"ENSG00000136717","BIN1",-0.283658905212926,0.855266446564622,"BIN1",-0.284532117499408,0.999991169262577,"BIN1",0.000617454329186373,FALSE
"ENSG00000137135","ARHGEF39",0.410164625619259,0.855266446564622,"ARHGEF39",0.299760758705208,0.999991169262577,"ARHGEF39",0.0780673229641424,FALSE
"ENSG00000137731","FXYD2",1.93646232555252,0.855266446564622,"FXYD2",-1.49946946297034,0.999991169262577,"FXYD2",2.42957066735894,FALSE
"ENSG00000138385","SSB",-0.178782824837465,0.855266446564622,"SSB",-0.158933309842783,0.999991169262577,"SSB",0.0140357266560037,FALSE
"ENSG00000138448","ITGAV",0.215015339778588,0.855266446564622,"ITGAV",0.245751127962994,0.892017708391113,"ITGAV",0.0217334842503068,FALSE
"ENSG00000138686","BBS7",-0.295979830785576,0.855266446564622,"BBS7",-0.00224558594016299,0.999991169262577,"BBS7",0.207701476396901,FALSE
"ENSG00000140632","GLYR1",-0.191964803001828,0.855266446564622,"GLYR1",-0.0932199645973159,0.999991169262577,"GLYR1",0.0698231448430003,FALSE
"ENSG00000142235","LMTK3",0.288156191234768,0.855266446564622,"LMTK3",-0.358671072678092,0.902304173934134,"LMTK3",0.457375944569124,FALSE
"ENSG00000144061","NPHP1",-0.657076021164278,0.855266446564622,"NPHP1",-0.0440750806906702,0.999991169262577,"NPHP1",0.433457121882619,FALSE
"ENSG00000145375","AFG2A",-0.295662853279928,0.855266446564622,"AFG2A",-0.0954374598618244,0.999991169262577,"AFG2A",0.141580733451686,FALSE
"ENSG00000155980","KIF5A",0.290925793717456,0.855266446564622,"KIF5A",0.237298471212887,0.999991169262577,"KIF5A",0.0379202433998589,FALSE
"ENSG00000158966","CACHD1",0.290962150756106,0.855266446564622,"CACHD1",-0.159581981510926,0.999991169262577,"CACHD1",0.318582811149827,FALSE
"ENSG00000160691","SHC1",-0.213843125579772,0.855266446564622,"SHC1",-0.0887099828031071,0.999991169262577,"SHC1",0.0884824938085643,FALSE
"ENSG00000164291","ARSK",0.294951091590452,0.855266446564622,"ARSK",0.127098488416899,0.999991169262577,"ARSK",0.118689713943834,FALSE
"ENSG00000166822","TMEM170A",0.238349155689859,0.855266446564622,"TMEM170A",0.199242375351459,0.999991169262577,"TMEM170A",0.0276526695676553,FALSE
"ENSG00000167491","GATAD2A",-0.276406041024714,0.855266446564622,"GATAD2A",-0.0154812744755297,0.999991169262577,"GATAD2A",0.184501671806445,FALSE
"ENSG00000175455","CCDC14",-0.194580273040874,0.855266446564622,"CCDC14",0.0779817892447371,0.999991169262577,"CCDC14",0.192730482536346,FALSE
"ENSG00000177191","B3GNT8",1.51700296820887,0.855266446564622,"B3GNT8",1.1342693376274,0.999991169262577,"B3GNT8",0.270633545572304,FALSE
"ENSG00000177791","MYOZ1",0.624713978362982,0.855266446564622,"MYOZ1",-0.361702766770963,0.999991169262577,"MYOZ1",0.697501969560175,FALSE
"ENSG00000177875","CCDC184",0.899767147866609,0.855266446564622,"CCDC184",0.720671188509535,0.999991169262577,"CCDC184",0.126639967344497,FALSE
"ENSG00000182134","TDRKH",-0.264845390095852,0.855266446564622,"TDRKH",-0.113704728050945,0.999991169262577,"TDRKH",0.106872587044978,FALSE
"ENSG00000184860","SDR42E1",-1.54389191435334,0.855266446564622,"SDR42E1",-3.21810960811928,0.94552530257694,"SDR42E1",1.1838506844444,FALSE
"ENSG00000187091","PLCD1",0.390325615877369,0.855266446564622,"PLCD1",0.237581967105772,0.999991169262577,"PLCD1",0.108006069829573,FALSE
"ENSG00000189403","HMGB1",-0.173292376104408,0.855266446564622,"HMGB1",-0.135137539063661,0.999991169262577,"HMGB1",0.0269795440065798,FALSE
"ENSG00000197386","HTT",0.235567212482831,0.855266446564622,"HTT",0.260866528633437,0.879847946637301,"HTT",0.017889318009476,FALSE
"ENSG00000203721","LINC00862",-1.8757961190965,0.855266446564622,"LINC00862",-1.31534594933616,0.991690017728378,"LINC00862",0.396298115554686,FALSE
"ENSG00000204116","CHIC1",0.342132931110744,0.855266446564622,"CHIC1",0.458918129790877,0.797366494015011,"CHIC1",0.0825796059289402,FALSE
"ENSG00000204524","ZNF805",-0.322447848688887,0.855266446564622,"ZNF805",0.0732710540202753,0.999991169262577,"ZNF805",0.279815519549349,FALSE
"ENSG00000206557","TRIM71",0.191981905655144,0.855266446564622,"TRIM71",0.113664747967071,0.999991169262577,"TRIM71",0.0553785932844924,FALSE
"ENSG00000253352","TUG1",0.185190802270986,0.855266446564622,"TUG1",-0.00714101546093731,0.999991169262577,"TUG1",0.135999132556178,FALSE
"ENSG00000257390","ENSG00000257390",0.912895087012433,0.855266446564622,"ENSG00000257390",0.494566610668694,0.999991169262577,"ENSG00000257390",0.295802902386094,FALSE
"ENSG00000272848","ENSG00000272848",-1.17834899032233,0.855266446564622,"ENSG00000272848",-0.426908930789079,0.999991169262577,"ENSG00000272848",0.531348361751182,FALSE
"ENSG00000273802","H2BC8",1.75703596078258,0.855266446564622,"H2BC8",1.34432036128102,0.999991169262577,"H2BC8",0.291833999109026,FALSE
"ENSG00000275481","ENSG00000275481",1.39609013679228,0.855266446564622,"ENSG00000275481",1.73134713834308,0.826992492344359,"ENSG00000275481",0.237062499236846,FALSE
"ENSG00000276231","PIK3R6",1.43648373450317,0.855266446564622,"PIK3R6",1.31589024363276,0.999991169262577,"PIK3R6",0.0852724751614217,FALSE
"ENSG00000278175","GLIDR",0.514973690022904,0.855266446564622,"GLIDR",0.452809983078076,0.999991169262577,"GLIDR",0.0439563787243812,FALSE
"ENSG00000283567","C19orf85",-0.699909287095028,0.855266446564622,"C19orf85",-0.610192968916839,0.98896867922178,"C19orf85",0.0634390169668875,FALSE
"ENSG00000287935","ENSG00000287935",1.4746617818584,0.855266446564622,"ENSG00000287935",0.418795680581342,0.999991169262577,"ENSG00000287935",0.74661008023801,FALSE
"ENSG00000289006","ENSG00000289006",-0.911999084989906,0.855266446564622,"ENSG00000289006",-2.64662062516224,0.0908693672242052,"ENSG00000289006",1.22656265384811,FALSE
"ENSG00000291064","ENSG00000291064",-0.402117865620099,0.855266446564622,"ENSG00000291064",-0.0288258265749705,0.999991169262577,"ENSG00000291064",0.263957332171764,FALSE
"ENSG00000291185","ENSG00000291185",0.993958777524718,0.855266446564622,"ENSG00000291185",0.593031072652117,0.999991169262577,"ENSG00000291185",0.283498698880975,FALSE
"ENSG00000293423","ABCA17P",2.57571864052916,0.855266446564622,"ABCA17P",0.61749523439509,NA,"ABCA17P",1.38467304955562,NA
"ENSG00000135624","CCT7",-0.168668029029147,0.855433520995238,"CCT7",-0.119035605719248,0.999991169262577,"CCT7",0.0350954230891505,FALSE
"ENSG00000076555","ACACB",0.371278272982409,0.855735032903609,"ACACB",0.268636176971324,0.999991169262577,"ACACB",0.0725789221246389,FALSE
"ENSG00000105639","JAK3",0.481198811206513,0.855735032903609,"JAK3",0.139287245634324,0.999991169262577,"JAK3",0.241767986582204,FALSE
"ENSG00000095383","TBC1D2",0.551264459199784,0.855978850735108,"TBC1D2",-0.0955211608972702,0.999991169262577,"TBC1D2",0.457346497944573,FALSE
"ENSG00000143156","NME7",-0.341660942487475,0.855978850735108,"NME7",0.0538908576418792,0.999991169262577,"NME7",0.279697360182012,FALSE
"ENSG00000161835","TAMALIN",0.762142694563979,0.855978850735108,"TAMALIN",0.313605013418234,0.999991169262577,"TAMALIN",0.317164035955845,FALSE
"ENSG00000187391","MAGI2",0.408958549137223,0.855978850735108,"MAGI2",0.158535305607967,0.999991169262577,"MAGI2",0.177075973666267,FALSE
"ENSG00000101871","MID1",-0.291029211526312,0.856578215169433,"MID1",-0.0291689162474982,0.999991169262577,"MID1",0.185163190515161,FALSE
"ENSG00000111897","SERINC1",0.228754779009524,0.856879677236902,"SERINC1",0.102451695950608,0.999991169262577,"SERINC1",0.0893097665157272,FALSE
"ENSG00000166402","TUB",-0.267488090573233,0.856879677236902,"TUB",-0.328653969401735,0.805177367121398,"TUB",0.0432508076968684,FALSE
"ENSG00000180329","CCDC43",-0.226440324795296,0.856879677236902,"CCDC43",-0.0310861003756006,0.999991169262577,"CCDC43",0.138136296820605,FALSE
"ENSG00000067842","ATP2B3",1.27879885511154,0.85697576613001,"ATP2B3",0.98456772138665,0.999991169262577,"ATP2B3",0.208052829893073,FALSE
"ENSG00000132549","VPS13B",0.287805685345083,0.85697576613001,"VPS13B",0.134357445190618,0.999991169262577,"VPS13B",0.108504291174365,FALSE
"ENSG00000146757","ZNF92",0.22467996694958,0.85697576613001,"ZNF92",0.0634439442536348,0.999991169262577,"ZNF92",0.114011085019851,FALSE
"ENSG00000254726","MEX3A",-0.221603934441306,0.85697576613001,"MEX3A",0.0391056711852459,0.999991169262577,"MEX3A",0.184349530059005,FALSE
"ENSG00000256364","ENSG00000256364",0.338598377952085,0.85697576613001,"ENSG00000256364",0.424645802353154,0.935259145539019,"ENSG00000256364",0.0608447172976323,FALSE
"ENSG00000115524","SF3B1",0.191456411664557,0.857402380915491,"SF3B1",-0.000540525643085411,0.999991169262577,"SF3B1",0.135762336337282,FALSE
"ENSG00000196391","ZNF774",0.886483404739681,0.857402380915491,"ZNF774",1.06012467424678,0.902304173934134,"ZNF774",0.122782919162311,FALSE
"ENSG00000259623","ENSG00000259623",-0.764944225246977,0.857402380915491,"ENSG00000259623",0.748853407250819,0.888881450831273,"ENSG00000259623",1.07041657128333,FALSE
"ENSG00000260005","TEPSIN-AS1",-1.09014570078775,0.857402380915491,"TEPSIN-AS1",-0.508885634972085,0.999991169262577,"TEPSIN-AS1",0.411012934171195,FALSE
"ENSG00000270574","ENSG00000270574",-1.75567000504957,0.857402380915491,"ENSG00000270574",-0.871701823348391,0.999991169262577,"ENSG00000270574",0.625059895634042,FALSE
"ENSG00000287151","LINC03124",-0.609435987199262,0.857402380915491,"LINC03124",-0.275617723719267,0.999991169262577,"LINC03124",0.236045157790622,FALSE
"ENSG00000293434","AHSA2P",0.287803293267373,0.857402380915491,"AHSA2P",0.123782865746275,0.999991169262577,"AHSA2P",0.115979956553286,FALSE
"ENSG00000010818","HIVEP2",0.373418192654653,0.857742210847162,"HIVEP2",0.562134941796702,0.710806711276794,"HIVEP2",0.133442893041823,FALSE
"ENSG00000073605","GSDMB",0.517098764716271,0.857742210847162,"GSDMB",0.150438882290872,0.999991169262577,"GSDMB",0.259267689252062,FALSE
"ENSG00000140199","SLC12A6",0.37525136360967,0.857742210847162,"SLC12A6",0.359685320778877,0.931761269207514,"SLC12A6",0.0110068544418941,FALSE
"ENSG00000163521","GLB1L",0.628111215771877,0.857742210847162,"GLB1L",0.0258997704120445,0.999991169262577,"GLB1L",0.425827796722089,FALSE
"ENSG00000165672","PRDX3",-0.196628877276795,0.857742210847162,"PRDX3",-0.112555050219622,0.999991169262577,"PRDX3",0.0594491732324323,FALSE
"ENSG00000186162","CIDECP1",1.78515598104154,0.857742210847162,"CIDECP1",-5.56016805232152,0.785351477395672,"CIDECP1",5.19392843400354,FALSE
"ENSG00000214389","RPS3AP26",0.606103159559885,0.857742210847162,"RPS3AP26",0.504333971176593,0.999991169262577,"RPS3AP26",0.0719616832216769,FALSE
"ENSG00000241764","CBLL1-AS1",-1.01743187252429,0.857742210847162,"CBLL1-AS1",-0.579399652132019,0.999991169262577,"CBLL1-AS1",0.309735553417575,FALSE
"ENSG00000255302","EID1",-0.180415382889193,0.857742210847162,"EID1",-0.291083065162997,0.805177367121398,"EID1",0.0782538685940053,FALSE
"ENSG00000132688","NES",-0.273161602325941,0.857957304031985,"NES",-0.394319986949242,0.772512707401107,"NES",0.0856719153647441,FALSE
"ENSG00000159433","STARD9",0.355165473020751,0.858292878045192,"STARD9",0.743202803158884,0.388716502721468,"STARD9",0.274383827494196,FALSE
"ENSG00000104408","EIF3E",0.17463555141989,0.8583805578846,"EIF3E",-0.0135166518240877,0.999991169262577,"EIF3E",0.133043698809006,FALSE
"ENSG00000144488","ESPNL",0.892984332270057,0.8583805578846,"ESPNL",-0.104143773488385,0.999991169262577,"ESPNL",0.705076045293491,FALSE
"ENSG00000163964","PIGX",0.358731313559105,0.8583805578846,"PIGX",0.261437991139737,0.999991169262577,"PIGX",0.068796768046904,FALSE
"ENSG00000170037","CNTROB",0.294805494907358,0.8583805578846,"CNTROB",0.229760888183017,0.991690017728378,"CNTROB",0.0459934824943941,FALSE
"ENSG00000182612","TSPAN10",1.02782377600772,0.8583805578846,"TSPAN10",0.751738109541214,0.999991169262577,"TSPAN10",0.195222046946872,FALSE
"ENSG00000183060","LYSMD4",-0.34585448902748,0.8583805578846,"LYSMD4",-0.243776365290584,0.999991169262577,"LYSMD4",0.0721801335051589,FALSE
"ENSG00000183597","TANGO2",-0.462239723510687,0.8583805578846,"TANGO2",-0.0104864710387532,0.999991169262577,"TANGO2",0.319437788245983,FALSE
"ENSG00000185880","TRIM69",0.463027107903254,0.8583805578846,"TRIM69",-0.0334923139637435,0.999991169262577,"TRIM69",0.351092250192978,FALSE
"ENSG00000225921","NOL7",-0.234064722176162,0.8583805578846,"NOL7",-0.239937076607943,0.953374641113931,"NOL7",0.00415238164024279,FALSE
"ENSG00000267127","ENSG00000267127",1.63624043149685,0.8583805578846,"ENSG00000267127",2.04673382357544,0.818236829169414,"ENSG00000267127",0.290262661171045,FALSE
"ENSG00000055483","USP36",-0.251829393411171,0.858583630514578,"USP36",-0.320249264840668,0.820881307829663,"USP36",0.0483801550557091,FALSE
"ENSG00000065183","WDR3",-0.255297594438526,0.858583630514578,"WDR3",0.0133564090354255,0.999991169262577,"WDR3",0.189967067649346,FALSE
"ENSG00000143575","HAX1",-0.242780281089986,0.858583630514578,"HAX1",-0.00590033944020369,0.999991169262577,"HAX1",0.167499413067635,FALSE
"ENSG00000213246","SUPT4H1",0.201691732840735,0.858583630514578,"SUPT4H1",0.176543592803586,0.999991169262577,"SUPT4H1",0.0177824203544971,FALSE
"ENSG00000260077","ENSG00000260077",0.695205837980084,0.858583630514578,"ENSG00000260077",0.173447961496235,0.999991169262577,"ENSG00000260077",0.368938532599222,FALSE
"ENSG00000287630","ENSG00000287630",1.19831259304669,0.858583630514578,"ENSG00000287630",1.26986126334867,0.902586701911279,"ENSG00000287630",0.050592549955416,FALSE
"ENSG00000289092","ENSG00000289092",-1.07684120249261,0.858583630514578,"ENSG00000289092",-0.760766978261209,0.999991169262577,"ENSG00000289092",0.2234982273123,FALSE
"ENSG00000001629","ANKIB1",0.249777711706984,0.858725240177865,"ANKIB1",0.121264200449732,0.999991169262577,"ANKIB1",0.0908727752840964,FALSE
"ENSG00000030419","IKZF2",0.528268491152649,0.858725240177865,"IKZF2",0.055540292792625,0.999991169262577,"IKZF2",0.334269314718472,FALSE
"ENSG00000064490","RFXANK",0.286726446959917,0.858725240177865,"RFXANK",-0.136090681828633,0.999991169262577,"RFXANK",0.29897685896821,FALSE
"ENSG00000108433","GOSR2",-0.230571892182025,0.858725240177865,"GOSR2",-0.156134696416048,0.999991169262577,"GOSR2",0.052635045898633,FALSE
